movie_id,movie_title,actor_id,actor_name
17403,How to Deal,42626,Trent Ford
17403,How to Deal,19,Allison Janney
17403,How to Deal,69399,Alexandra Holden
17403,How to Deal,19152,Dylan Baker
12120,My Stepmother is an Alien,707,Dan Aykroyd
12120,My Stepmother is an Alien,326,Kim Basinger
12120,My Stepmother is an Alien,16165,Jon Lovitz
12120,My Stepmother is an Alien,21595,Alyson Hannigan
12120,My Stepmother is an Alien,13922,Seth Green
9800,Philadelphia,31,Tom Hanks
9800,Philadelphia,5292,Denzel Washington
9800,Philadelphia,4765,Jason Robards
9800,Philadelphia,2453,Mary Steenburgen
9800,Philadelphia,3131,Antonio Banderas
1090,The Thirteenth Floor,14886,Craig Bierko
1090,The Thirteenth Floor,12647,Armin Mueller-Stahl
1090,The Thirteenth Floor,15370,Gretchen Mol
1090,The Thirteenth Floor,7132,Vincent D'Onofrio
1090,The Thirteenth Floor,352,Dennis Haysbert
18475,The Cookout,61658,Ja Rule
18475,The Cookout,51857,Tim Meadows
18475,The Cookout,15899,Jenifer Lewis
18475,The Cookout,55265,Jonathan Silverman
18475,The Cookout,230176,Eve
40160,Meteor,738,Sean Connery
40160,Meteor,2769,Natalie Wood
40160,Meteor,9857,Karl Malden
40160,Meteor,32791,Brian Keith
40160,Meteor,2641,Martin Landau
18074,Duets,12052,Gwyneth Paltrow
18074,Duets,100,Scott Speedman
18074,Duets,49,Maria Bello
18074,Duets,13242,Paul Giamatti
18074,Duets,6861,Andre Braugher
9689,Hollywood Ending,1243,Woody Allen
9689,Hollywood Ending,3267,George Hamilton
9689,Hollywood Ending,4939,Téa Leoni
9689,Hollywood Ending,23959,Debra Messing
9689,Hollywood Ending,21958,Mark Rydell
9781,Detroit Rock City,4133,Giuseppe Andrews
9781,Detroit Rock City,35768,James DeBello
9781,Detroit Rock City,820,Edward Furlong
9781,Detroit Rock City,53492,Sam Huntington
9781,Detroit Rock City,7401,Lin Shaye
8009,Highlander,38559,Christopher Lambert
8009,Highlander,29021,Roxanne Hart
8009,Highlander,6574,Clancy Brown
8009,Highlander,738,Sean Connery
8009,Highlander,53515,Beatie Edney
3877,Things We Lost in the Fire,4587,Halle Berry
3877,Things We Lost in the Fire,1121,Benicio del Toro
3877,Things We Lost in the Fire,12640,David Duchovny
3877,Things We Lost in the Fire,8291,Alison Lohman
3877,Things We Lost in the Fire,34051,Sarah Dubrovsky
8854,Steel,35806,Shaquille O'Neal
8854,Steel,49425,Annabeth Gish
8854,Steel,6487,Richard Roundtree
8854,Steel,21624,Judd Nelson
8854,Steel,43853,Irma P. Hall
152599,The Immigrant,8293,Marion Cotillard
152599,The Immigrant,17604,Jeremy Renner
152599,The Immigrant,73421,Joaquin Phoenix
152599,The Immigrant,52776,Dagmara Domińczyk
152599,The Immigrant,1142686,Gabriel Rush
18840,The White Countess,5469,Ralph Fiennes
18840,The White Countess,20162,Natasha Richardson
18840,The White Countess,9195,Hiroyuki Sanada
18840,The White Countess,29791,Lynn Redgrave
18840,The White Countess,13333,Vanessa Redgrave
68727,Trance,5530,James McAvoy
68727,Trance,1925,Vincent Cassel
68727,Trance,5916,Rosario Dawson
68727,Trance,219737,Matt Cross
68727,Trance,165424,Danny Sapani
12657,Soul Plane,74036,Tom Arnold
12657,Soul Plane,55638,Kevin Hart
12657,Soul Plane,5384,Method Man
12657,Soul Plane,19767,Snoop Dogg
12657,Soul Plane,73830,K. D. Aubert
8265,Welcome to the Sticks,22306,Kad Merad
8265,Welcome to the Sticks,37627,Dany Boon
8265,Welcome to the Sticks,54165,Zoé Félix
8265,Welcome to the Sticks,1120528,Lorenzo Ausilia-Foret
8265,Welcome to the Sticks,54168,Anne Marivin
12410,Good,110,Viggo Mortensen
12410,Good,11355,Jason Isaacs
12410,Good,2983,Mark Strong
12410,Good,978,Steven Mackintosh
12410,Good,66431,Jodie Whittaker
34647,Enter the Void,112741,Nathaniel Brown
34647,Enter the Void,59882,Paz de la Huerta
34647,Enter the Void,112745,Cyril Roy
34647,Enter the Void,545627,Masato Tanno
34647,Enter the Void,112743,Jesse Kuhn
73935,Vamps,5588,Alicia Silverstone
73935,Vamps,78080,Krysten Ritter
73935,Vamps,10205,Sigourney Weaver
73935,Vamps,6105,Richard Lewis
73935,Vamps,12900,Wallace Shawn
28178,Hachi: A Dog's Tale,1205,Richard Gere
28178,Hachi: A Dog's Tale,11148,Joan Allen
28178,Hachi: A Dog's Tale,1206,Jason Alexander
28178,Hachi: A Dog's Tale,11398,Cary-Hiroyuki Tagawa
28178,Hachi: A Dog's Tale,20376,Sarah Roemer
185567,Zulu,114,Orlando Bloom
185567,Zulu,2178,Forest Whitaker
185567,Zulu,228372,Conrad Kemp
185567,Zulu,1353810,Inge Beckmann
185567,Zulu,113228,Tinarie Van Wyk-Loots
264656,The Homesman,448,Hilary Swank
264656,The Homesman,2176,Tommy Lee Jones
264656,The Homesman,504787,Grace Gummer
264656,The Homesman,5064,Meryl Streep
264656,The Homesman,502,Miranda Otto
35696,Juwanna Mann,74354,"Miguel A. Núñez, Jr."
35696,Juwanna Mann,2535,Vivica A. Fox
35696,Juwanna Mann,7166,Kevin Pollak
35696,Juwanna Mann,88059,Tommy Davidson
35696,Juwanna Mann,155808,Ginuwine
16351,Ararat,10917,Simon Abkarian
16351,Ararat,10268,Charles Aznavour
16351,Ararat,290,Christopher Plummer
16351,Ararat,7708,Arsinée Khanjian
16351,Ararat,60089,David Alpay
38717,Madison,8767,Jim Caviezel
38717,Madison,33196,Jake Lloyd
38717,Madison,1980,Mary McCormack
38717,Madison,6905,Bruce Dern
38717,Madison,15900,Paul Dooley
18777,Slow Burn,11477,Ray Liotta
18777,Slow Burn,36424,LL Cool J
18777,Slow Burn,327,Mekhi Phifer
18777,Slow Burn,68276,Jolene Blalock
18777,Slow Burn,5294,Chiwetel Ejiofor
2110,Wasabi,1003,Jean Reno
2110,Wasabi,21658,Ryoko Hirosue
2110,Wasabi,21659,Michel Muller
2110,Wasabi,10500,Carole Bouquet
2110,Wasabi,21663,Yoshi Oida
9035,Slither,51797,Nathan Fillion
9035,Slither,56749,Don Thompson
9035,Slither,9281,Elizabeth Banks
9035,Slither,2518,Gregg Henry
9035,Slither,56750,Xantha Radley
90,Beverly Hills Cop,776,Eddie Murphy
90,Beverly Hills Cop,777,Judge Reinhold
90,Beverly Hills Cop,778,John Ashton
90,Beverly Hills Cop,780,Ronny Cox
90,Beverly Hills Cop,781,Paul Reiser
771,Home Alone,11510,Macaulay Culkin
771,Home Alone,4517,Joe Pesci
771,Home Alone,11511,Daniel Stern
771,Home Alone,11512,John Heard
771,Home Alone,11514,Catherine O'Hara
12154,Three Men and a Baby,15112,Tom Selleck
12154,Three Men and a Baby,26472,Steve Guttenberg
12154,Three Men and a Baby,12836,Ted Danson
12154,Three Men and a Baby,18331,Nancy Travis
12154,Three Men and a Baby,8985,Margaret Colin
9576,Tootsie,4483,Dustin Hoffman
9576,Tootsie,4431,Jessica Lange
9576,Tootsie,8437,Teri Garr
9576,Tootsie,12850,Dabney Coleman
9576,Tootsie,1466,Charles Durning
744,Top Gun,500,Tom Cruise
744,Top Gun,11084,Kelly McGillis
744,Top Gun,5576,Val Kilmer
744,Top Gun,11085,Anthony Edwards
744,Top Gun,4139,Tom Skerritt
146,"Crouching Tiger, Hidden Dragon",1619,Chow Yun-fat
146,"Crouching Tiger, Hidden Dragon",1620,Michelle Yeoh
146,"Crouching Tiger, Hidden Dragon",1339,Zhang Ziyi
146,"Crouching Tiger, Hidden Dragon",1622,Chang Chen
146,"Crouching Tiger, Hidden Dragon",1624,Cheng Pei-Pei
14,American Beauty,1979,Kevin Spacey
14,American Beauty,516,Annette Bening
14,American Beauty,2155,Thora Birch
14,American Beauty,8210,Wes Bentley
14,American Beauty,8211,Mena Suvari
45269,The King's Speech,5472,Colin Firth
45269,The King's Speech,118,Geoffrey Rush
45269,The King's Speech,1283,Helena Bonham Carter
45269,The King's Speech,529,Guy Pearce
45269,The King's Speech,9191,Timothy Spall
9493,Twins,1100,Arnold Schwarzenegger
9493,Twins,518,Danny DeVito
9493,Twins,11164,Kelly Preston
9493,Twins,43476,Chloe Webb
9493,Twins,16560,David Caruso
22556,The Yellow Handkerchief,227,William Hurt
22556,The Yellow Handkerchief,49,Maria Bello
22556,The Yellow Handkerchief,37917,Kristen Stewart
22556,The Yellow Handkerchief,37632,Eddie Redmayne
22556,The Yellow Handkerchief,86275,Veronica Russell
873,The Color Purple,2395,Whoopi Goldberg
873,The Color Purple,13307,Margaret Avery
873,The Color Purple,2047,Danny Glover
873,The Color Purple,13308,Akosua Busia
873,The Color Purple,13309,Oprah Winfrey
33196,Tidal Wave,121148,Park Joong-hoon
33196,Tidal Wave,85008,Sol Kyung-gu
33196,Tidal Wave,121149,Uhm Jung-hwa
33196,Tidal Wave,83220,Ha Ji-won
33196,Tidal Wave,1136467,Lee Briggs
205596,The Imitation Game,71580,Benedict Cumberbatch
205596,The Imitation Game,116,Keira Knightley
205596,The Imitation Game,1247,Matthew Goode
205596,The Imitation Game,139549,Rory Kinnear
205596,The Imitation Game,85718,Allen Leech
10765,Private Benjamin,18892,Goldie Hawn
10765,Private Benjamin,39015,Eileen Brennan
10765,Private Benjamin,23346,Armand Assante
10765,Private Benjamin,5255,Robert Webber
10765,Private Benjamin,5960,Mary Kay Place
16769,Coal Miner's Daughter,5606,Sissy Spacek
16769,Coal Miner's Daughter,2176,Tommy Lee Jones
16769,Coal Miner's Daughter,76136,Levon Helm
16769,Coal Miner's Daughter,821,Beverly D'Angelo
16769,Coal Miner's Daughter,590,William Sanderson
33217,Diary of a Wimpy Kid,89819,Zachary Gordon
33217,Diary of a Wimpy Kid,111922,Robert Capron
33217,Diary of a Wimpy Kid,46074,Rachael Harris
33217,Diary of a Wimpy Kid,18324,Steve Zahn
33217,Diary of a Wimpy Kid,90498,Devon Bostick
132232,Mama,83002,Jessica Chastain
132232,Mama,12795,Nikolaj Coster-Waldau
132232,Mama,223126,Megan Charpentier
132232,Mama,1094759,Isabelle Nélisse
132232,Mama,10210,Daniel Kash
11153,National Lampoon's Vacation,54812,Chevy Chase
11153,National Lampoon's Vacation,821,Beverly D'Angelo
11153,National Lampoon's Vacation,70089,Imogene Coca
11153,National Lampoon's Vacation,1811,Randy Quaid
11153,National Lampoon's Vacation,1904,Anthony Michael Hall
208134,Bad Grandpa,9656,Johnny Knoxville
208134,Bad Grandpa,1148130,Jackson Nicoll
208134,Bad Grandpa,95789,Georgina Cates
208134,Bad Grandpa,5953,Spike Jonze
208134,Bad Grandpa,2229,Catherine Keener
1165,The Queen,15735,Helen Mirren
1165,The Queen,3968,Michael Sheen
1165,The Queen,2505,James Cromwell
1165,The Queen,15736,Sylvia Syms
1165,The Queen,15737,Helen McCrory
4011,Beetlejuice,16935,Geena Davis
4011,Beetlejuice,7447,Alec Baldwin
4011,Beetlejuice,1920,Winona Ryder
4011,Beetlejuice,2232,Michael Keaton
4011,Beetlejuice,11514,Catherine O'Hara
17202,Why Did I Get Married?,80602,Tyler Perry
17202,Why Did I Get Married?,4721,Jill Scott
17202,Why Did I Get Married?,54421,Janet Jackson
17202,Why Did I Get Married?,64856,Michael Jai White
17202,Why Did I Get Married?,12977,Malik Yoba
9587,Little Women,1920,Winona Ryder
9587,Little Women,5168,Gabriel Byrne
9587,Little Women,17187,Trini Alvarado
9587,Little Women,20767,Samantha Mathis
9587,Little Women,205,Kirsten Dunst
65086,The Woman in Black,10980,Daniel Radcliffe
65086,The Woman in Black,8785,Ciarán Hinds
65086,The Woman in Black,202360,Sidney Johnston
65086,The Woman in Black,934737,Alisa Khazanova
65086,The Woman in Black,40672,Mary Stockley
10053,When a Stranger Calls,38670,Camilla Belle
10053,When a Stranger Calls,55775,Katie Cassidy
10053,When a Stranger Calls,2478,Tommy Flanagan
10053,When a Stranger Calls,49271,Brian Geraghty
10053,When a Stranger Calls,9048,Clark Gregg
11870,Big Fat Liar,51391,Frankie Muniz
11870,Big Fat Liar,13242,Paul Giamatti
11870,Big Fat Liar,29220,Amanda Bynes
11870,Big Fat Liar,19275,Amanda Detmer
11870,Big Fat Liar,49002,Donald Faison
11778,The Deer Hunter,380,Robert De Niro
11778,The Deer Hunter,3096,John Cazale
11778,The Deer Hunter,47879,John Savage
11778,The Deer Hunter,4690,Christopher Walken
11778,The Deer Hunter,5064,Meryl Streep
586,Wag the Dog,4483,Dustin Hoffman
586,Wag the Dog,380,Robert De Niro
586,Wag the Dog,8256,Anne Heche
586,Wag the Dog,57755,Woody Harrelson
586,Wag the Dog,26485,Jim Belushi
18736,The Lizzie McGuire Movie,5958,Hilary Duff
18736,The Lizzie McGuire Movie,143330,Adam Lamberg
18736,The Lizzie McGuire Movie,82625,Hallie Todd
18736,The Lizzie McGuire Movie,62036,Robert Carradine
18736,The Lizzie McGuire Movie,9641,Jake Thomas
134411,Snitch,18918,Dwayne Johnson
134411,Snitch,12834,Barry Pepper
134411,Snitch,19498,Jon Bernthal
134411,Snitch,4038,Susan Sarandon
134411,Snitch,39390,Michael Kenneth Williams
287903,Krampus,36801,Adam Scott
287903,Krampus,3051,Toni Collette
287903,Krampus,1331652,Allison Tolman
287903,Krampus,28638,David Koechner
287903,Krampus,1259762,Emjay Anthony
9276,The Faculty,22123,Jordana Brewster
9276,The Faculty,109,Elijah Wood
9276,The Faculty,20387,Clea DuVall
9276,The Faculty,25872,Laura Harris
9276,The Faculty,2299,Josh Hartnett
15765,What's Love Got to Do with It,9780,Angela Bassett
15765,What's Love Got to Do with It,2975,Laurence Fishburne
15765,What's Love Got to Do with It,100653,Vanessa Bell Calloway
15765,What's Love Got to Do with It,18346,Rae'Ven Larrymore Kelly
15765,What's Love Got to Do with It,80990,Virginia Capers
2142,Cop Land,16483,Sylvester Stallone
2142,Cop Land,1037,Harvey Keitel
2142,Cop Land,11477,Ray Liotta
2142,Cop Land,380,Robert De Niro
2142,Cop Land,4688,Michael Rapaport
11397,Not Another Teen Movie,69210,Chyler Leigh
11397,Not Another Teen Movie,16828,Chris Evans
11397,Not Another Teen Movie,56824,Jaime Pressly
11397,Not Another Teen Movie,29020,Eric Christian Olsen
11397,Not Another Teen Movie,18658,Mia Kirshner
77016,End of Watch,131,Jake Gyllenhaal
77016,End of Watch,454,Michael Peña
77016,End of Watch,76511,Natalie Martinez
77016,End of Watch,84223,Anna Kendrick
77016,End of Watch,35029,David Harbour
11478,The Skulls,11866,Joshua Jackson
11478,The Skulls,8167,Paul Walker
11478,The Skulls,57686,Hill Harper
11478,The Skulls,57451,Leslie Bibb
11478,The Skulls,4443,Christopher McDonald
266856,The Theory of Everything,37632,Eddie Redmayne
266856,The Theory of Everything,72855,Felicity Jones
266856,The Theory of Everything,23458,Charlie Cox
266856,The Theory of Everything,1639,Emily Watson
266856,The Theory of Everything,16358,Simon McBurney
13411,Malibu's Most Wanted,6213,Jamie Kennedy
13411,Malibu's Most Wanted,17637,Taye Diggs
13411,Malibu's Most Wanted,18471,Anthony Anderson
13411,Malibu's Most Wanted,35705,Regina Hall
13411,Malibu's Most Wanted,56871,Blair Underwood
10564,Where the Heart Is,524,Natalie Portman
10564,Where the Heart Is,15852,Ashley Judd
10564,Where the Heart Is,8893,Stockard Channing
10564,Where the Heart Is,3234,Joan Cusack
10564,Where the Heart Is,35,Sally Field
947,Lawrence of Arabia,11390,Peter O'Toole
947,Lawrence of Arabia,12248,Alec Guinness
947,Lawrence of Arabia,5401,Anthony Quinn
947,Lawrence of Arabia,10018,Jack Hawkins
947,Lawrence of Arabia,5004,Omar Sharif
24150,Halloween II,21318,Scout Taylor-Compton
24150,Halloween II,21319,Sheri Moon Zombie
24150,Halloween II,9832,Tyler Mane
24150,Halloween II,96047,Chase Wright Vanek
24150,Halloween II,1370,Brad Dourif
228970,Wild,368,Reese Witherspoon
228970,Wild,4784,Laura Dern
228970,Wild,1218218,Thomas Sadoski
228970,Wild,1223463,Keene McRae
228970,Wild,91520,Michiel Huisman
18405,The Last House on the Left,39520,Garret Dillahunt
18405,The Last House on the Left,2234,Michael Bowen
18405,The Last House on the Left,78150,Joshua Cox
18405,The Last House on the Left,453,Riki Lindhome
18405,The Last House on the Left,84497,Aaron Paul
6961,The Wedding Date,23959,Debra Messing
6961,The Wedding Date,20212,Dermot Mulroney
6961,The Wedding Date,9273,Amy Adams
6961,The Wedding Date,1709,Jack Davenport
6961,The Wedding Date,53013,Jeremy Sheffield
11442,Halloween: Resurrection,8944,Jamie Lee Curtis
11442,Halloween: Resurrection,69614,Brad Loree
11442,Halloween: Resurrection,6485,Busta Rhymes
11442,Halloween: Resurrection,69616,Bianca Kajlich
11442,Halloween: Resurrection,51798,Katee Sackhoff
2493,The Princess Bride,2130,Cary Elwes
2493,The Princess Bride,32,Robin Wright
2493,The Princess Bride,25503,Mandy Patinkin
2493,The Princess Bride,25504,André the Giant
2493,The Princess Bride,14541,Chris Sarandon
14047,The Great Debaters,5292,Denzel Washington
14047,The Great Debaters,77277,Nate Parker
14047,The Great Debaters,2178,Forest Whitaker
14047,The Great Debaters,77278,Denzel Whitaker
14047,The Great Debaters,55314,Kimberly Elise
64690,Drive,30614,Ryan Gosling
64690,Drive,36662,Carey Mulligan
64690,Drive,17419,Bryan Cranston
64690,Drive,13,Albert Brooks
64690,Drive,25072,Oscar Isaac
11132,Confessions of a Teenage Drama Queen,49265,Lindsay Lohan
11132,Confessions of a Teenage Drama Queen,28472,Adam Garcia
11132,Confessions of a Teenage Drama Queen,21104,Glenne Headly
11132,Confessions of a Teenage Drama Queen,17486,Alison Pill
11132,Confessions of a Teenage Drama Queen,19537,Megan Fox
17127,The Object of My Affection,4491,Jennifer Aniston
17127,The Object of My Affection,22226,Paul Rudd
17127,The Object of My Affection,17265,Hayden Panettiere
17127,The Object of My Affection,21278,Alan Alda
17127,The Object of My Affection,19,Allison Janney
1562,28 Weeks Later,17606,Imogen Poots
1562,28 Weeks Later,18023,Robert Carlyle
1562,28 Weeks Later,9827,Rose Byrne
1562,28 Weeks Later,17604,Jeremy Renner
1562,28 Weeks Later,6195,Harold Perrineau
232679,When the Game Stands Tall,8767,Jim Caviezel
232679,When the Game Stands Tall,19654,Michael Chiklis
232679,When the Game Stands Tall,4784,Laura Dern
232679,When the Game Stands Tall,6574,Clancy Brown
232679,When the Game Stands Tall,1160181,Ser'Darius Blain
17880,Because of Winn-Dixie,8447,Jeff Daniels
17880,Because of Winn-Dixie,1285,AnnaSophia Robb
17880,Because of Winn-Dixie,18249,Cicely Tyson
17880,Because of Winn-Dixie,2639,Eva Marie Saint
17880,Because of Winn-Dixie,66070,Dave Matthews
14736,Love & Basketball,77196,"Chris Warren, Jr."
14736,Love & Basketball,31031,Kyla Pratt
14736,Love & Basketball,5411,Sanaa Lathan
14736,Love & Basketball,4987,Omar Epps
14736,Love & Basketball,1981,Alfre Woodard
9434,Grosse Pointe Blank,3036,John Cusack
9434,Grosse Pointe Blank,6613,Minnie Driver
9434,Grosse Pointe Blank,707,Dan Aykroyd
9434,Grosse Pointe Blank,3234,Joan Cusack
9434,Grosse Pointe Blank,1903,Alan Arkin
23706,All About Steve,18277,Sandra Bullock
23706,All About Steve,19159,Thomas Haden Church
23706,All About Steve,51329,Bradley Cooper
23706,All About Steve,83586,Ken Jeong
23706,All About Steve,132078,DJ Qualls
11531,Book of Shadows: Blair Witch 2,4889,Kim Director
11531,Book of Shadows: Blair Witch 2,52886,Jeffrey Donovan
11531,Book of Shadows: Blair Witch 2,57514,Erica Leerhsen
11531,Book of Shadows: Blair Witch 2,69748,Tristine Skyler
11531,Book of Shadows: Blair Witch 2,69750,Stephen Barker Turner
9100,The Craft,17346,Robin Tunney
9100,The Craft,826,Fairuza Balk
9100,The Craft,9206,Neve Campbell
9100,The Craft,19222,Rachel True
9100,The Craft,22108,Skeet Ulrich
116,Match Point,1244,Jonathan Rhys Meyers
116,Match Point,1245,Scarlett Johansson
116,Match Point,1246,Emily Mortimer
116,Match Point,1248,Brian Cox
116,Match Point,1249,Penelope Wilton
38843,Ramona and Beezus,125025,Joey King
38843,Ramona and Beezus,77948,Selena Gomez
38843,Ramona and Beezus,38405,John Corbett
38843,Ramona and Beezus,18354,Bridget Moynahan
38843,Ramona and Beezus,417,Ginnifer Goodwin
1245,The Remains of the Day,4173,Anthony Hopkins
1245,The Remains of the Day,7056,Emma Thompson
1245,The Remains of the Day,1292,James Fox
1245,The Remains of the Day,20006,Christopher Reeve
1245,The Remains of the Day,3291,Hugh Grant
4995,Boogie Nights,13240,Mark Wahlberg
4995,Boogie Nights,16475,Burt Reynolds
4995,Boogie Nights,4764,John C. Reilly
4995,Boogie Nights,1231,Julianne Moore
4995,Boogie Nights,11155,Thomas Jane
10413,Nowhere to Run,15111,Jean-Claude Van Damme
10413,Nowhere to Run,2165,Rosanna Arquette
10413,Nowhere to Run,18793,Kieran Culkin
10413,Nowhere to Run,15854,Ted Levine
10413,Nowhere to Run,65036,Tiffany Taubman
14012,Flicka,74428,Tim McGraw
14012,Flicka,49,Maria Bello
14012,Flicka,53807,Armie Hammer
14012,Flicka,8291,Alison Lohman
14012,Flicka,133212,Ryan Kwanten
9793,The Hills Have Eyes 2,37008,Michael Bailey Smith
9793,The Hills Have Eyes 2,59293,Archie Kao
9793,The Hills Have Eyes 2,42547,Jay Acovone
9793,The Hills Have Eyes 2,54865,Jeff Kober
9793,The Hills Have Eyes 2,20754,Philip Pavel
12212,Urban Legends: Final Cut,41421,Jennifer Morrison
12212,Urban Legends: Final Cut,56045,Matthew Davis
12212,Urban Legends: Final Cut,18284,Loretta Devine
12212,Urban Legends: Final Cut,7678,Hart Bochner
12212,Urban Legends: Final Cut,18471,Anthony Anderson
13768,Tuck Everlasting,6279,Alexis Bledel
13768,Tuck Everlasting,227,William Hurt
13768,Tuck Everlasting,5606,Sissy Spacek
13768,Tuck Everlasting,23495,Jonathan Jackson
13768,Tuck Everlasting,82519,Scott Bairstow
8975,The Marine,56446,John Cena
8975,The Marine,56447,Kelly Carlson
8975,The Marine,418,Robert Patrick
8975,The Marine,160179,Abigail Bianca
8975,The Marine,9378,Anthony Ray Parker
342521,Keanu,291263,Jordan Peele
342521,Keanu,298410,Keegan-Michael Key
342521,Keanu,1230868,Tiffany Haddish
342521,Keanu,5384,Method Man
342521,Keanu,1307543,Darrell Britt-Gibson
45272,Country Strong,12052,Gwyneth Paltrow
45272,Country Strong,9828,Garrett Hedlund
45272,Country Strong,74428,Tim McGraw
45272,Country Strong,85825,Leighton Meester
45272,Country Strong,974334,Marshall Chapman
9424,Disturbing Behavior,11006,James Marsden
9424,Disturbing Behavior,3897,Katie Holmes
9424,Disturbing Behavior,6408,Nick Stahl
9424,Disturbing Behavior,52023,Steve Railsback
9424,Disturbing Behavior,21089,Bruce Greenwood
97367,The Place Beyond the Pines,30614,Ryan Gosling
97367,The Place Beyond the Pines,51329,Bradley Cooper
97367,The Place Beyond the Pines,8170,Eva Mendes
97367,The Place Beyond the Pines,122889,Dane DeHaan
97367,The Place Beyond the Pines,1041440,Emory Cohen
254904,The November Man,517,Pierce Brosnan
254904,The November Man,972356,Luke Bracey
254904,The November Man,18182,Olga Kurylenko
254904,The November Man,17200,Bill Smitrovich
254904,The November Man,1357023,Amila Terzimehic
18681,Eye of the Beholder,3061,Ewan McGregor
18681,Eye of the Beholder,15852,Ashley Judd
18681,Eye of the Beholder,29459,Patrick Bergin
18681,Eye of the Beholder,108988,k.d. lang
18681,Eye of the Beholder,35341,Geneviève Bujold
12162,The Hurt Locker,17604,Jeremy Renner
12162,The Hurt Locker,53650,Anthony Mackie
12162,The Hurt Locker,49271,Brian Geraghty
12162,The Hurt Locker,529,Guy Pearce
12162,The Hurt Locker,5469,Ralph Fiennes
11495,Firestarter,18181,David Keith
11495,Firestarter,69597,Drew Barrymore
11495,Firestarter,12517,Freddie Jones
11495,Firestarter,58691,Heather Locklear
11495,Firestarter,8349,Martin Sheen
64689,Killing Them Softly,287,Brad Pitt
64689,Killing Them Softly,59233,Scoot McNairy
64689,Killing Them Softly,77335,Ben Mendelsohn
64689,Killing Them Softly,4691,James Gandolfini
64689,Killing Them Softly,11477,Ray Liotta
157849,A Most Wanted Man,1233,Philip Seymour Hoffman
157849,A Most Wanted Man,53714,Rachel McAdams
157849,A Most Wanted Man,32,Robin Wright
157849,A Most Wanted Man,3872,Daniel Brühl
157849,A Most Wanted Man,5293,Willem Dafoe
13166,Freddy Got Fingered,36423,Tom Green
13166,Freddy Got Fingered,9626,Rip Torn
13166,Freddy Got Fingered,56595,Marisa Coughlan
13166,Freddy Got Fingered,52480,Eddie Kaye Thomas
13166,Freddy Got Fingered,16846,Harland Williams
15511,VeggieTales: The Pirates Who Don't Do Anything,78297,Phil Vischer
15511,VeggieTales: The Pirates Who Don't Do Anything,78298,Mike Nawrocki
15511,VeggieTales: The Pirates Who Don't Do Anything,60272,Cam Clarke
15511,VeggieTales: The Pirates Who Don't Do Anything,1016945,Laura Gerow
15511,VeggieTales: The Pirates Who Don't Do Anything,127387,Yuri Lowenthal
37003,U2 3D,33684,Bono
37003,U2 3D,82426,The Edge
37003,U2 3D,82427,Adam Clayton
37003,U2 3D,82428, Larry Mullen Jr.
12211,Highlander: Endgame,38559,Christopher Lambert
12211,Highlander: Endgame,27422,Bruce Payne
12211,Highlander: Endgame,71900,Adrian Paul
12211,Highlander: Endgame,1341,Donnie Yen
12211,Highlander: Endgame,9146,Lisa Barbuscia
13816,Idlewild,37934,André Benjamin
13816,Idlewild,52851,Paula Patton
13816,Idlewild,18288,Terrence Howard
13816,Idlewild,62066,Faizon Love
13816,Idlewild,74612,Malinda Williams
51828,One Day,1813,Anne Hathaway
51828,One Day,38941,Jim Sturgess
51828,One Day,1276,Patricia Clarkson
51828,One Day,25136,Ken Stott
51828,One Day,6979,Romola Garai
22798,Whip It,27578,Ellen Page
22798,Whip It,61178,Alia Shawkat
22798,Whip It,41091,Kristen Wiig
22798,Whip It,69597,Drew Barrymore
22798,Whip It,92019,Shannon Eagen
7501,Knockaround Guys,12834,Barry Pepper
7501,Knockaround Guys,52708,Andy Davoli
7501,Knockaround Guys,13922,Seth Green
7501,Knockaround Guys,12835,Vin Diesel
7501,Knockaround Guys,6949,John Malkovich
10743,Confidence,12833,Edward Burns
10743,Confidence,3293,Rachel Weisz
10743,Confidence,9779,Morris Chestnut
10743,Confidence,4483,Dustin Hoffman
10743,Confidence,1271,Andy García
37718,The Muse,13,Albert Brooks
37718,The Muse,4430,Sharon Stone
37718,The Muse,1533,Andie MacDowell
37718,The Muse,1229,Jeff Bridges
37718,The Muse,1036,Cybill Shepherd
15237,De-Lovely,8945,Kevin Kline
15237,De-Lovely,15852,Ashley Judd
15237,De-Lovely,378,Jonathan Pryce
15237,De-Lovely,2449,Kevin McNally
15237,De-Lovely,78017,Sandra Nelson
9686,New York Stories,1243,Woody Allen
9686,New York Stories,58529,Marvin Chatinover
9686,New York Stories,58530,Mae Questel
9686,New York Stories,12021,Mia Farrow
9686,New York Stories,58531,Molly Regan
97430,The Man with the Iron Fists,934,Russell Crowe
97430,The Man with the Iron Fists,140,Lucy Liu
97430,The Man with the Iron Fists,78324,Jamie Chung
97430,The Man with the Iron Fists,150,RZA
97430,The Man with the Iron Fists,1077356,Zhu Zhu
12257,Home Fries,69597,Drew Barrymore
12257,Home Fries,11514,Catherine O'Hara
12257,Home Fries,36422,Luke Wilson
12257,Home Fries,28410,Jake Busey
12257,Home Fries,10409,Shelley Duvall
13539,Here On Earth,22290,Leelee Sobieski
13539,Here On Earth,21594,Chris Klein
13539,Here On Earth,2299,Josh Hartnett
13539,Here On Earth,12132,Michael Rooker
13539,Here On Earth,6907,Annie Corley
68,Brazil,378,Jonathan Pryce
68,Brazil,380,Robert De Niro
